id,respondent,categorical_variable,personal_id,IL,IN,IA,KS,MI,MN,MO,NE,ND,OH,SD,WI,AR,CO,KY,OK,PA,WV,MT,WY,census_region,education,household_income,age,gender
620,3123642102,Green country -upper south,Not much,,,,1,,,1,1,,,,,1,1,,1,,,,,West South Central,Some college,"$100,000 - $149,999",45-60,Female
621,3123640804,east,Not at all,,,,1,,,,,1,,1,,,,,1,,,1,1,Middle Atlantic,Some college,"$25,000 - $49,999",45-60,Female
622,3123635209,New England,Not at all,,,1,1,,1,1,1,1,,1,,1,,,1,,,1,1,New England,Graduate degree,"$150,000+",18-29,Female
623,3123634298,Midwest urban,Some,1,1,1,,,,,,,1,,1,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",> 60,Female
624,3123633749,Midwest urban,Some,1,1,1,,,,,,,1,,1,,,,,,,,,,,,,
625,3123633004,south,Not at all,1,,1,1,,,1,1,,,1,1,,1,,1,,,,1,,,,,
626,3123632306,midwest,Some,1,1,1,,,,,1,,,,,,,,,,,,,West North Central,High school degree,"$25,000 - $49,999",45-60,Female
627,3123628158,east,Not at all,,1,,1,,,1,,,,,,1,,,1,,,,,East South Central,Some college,"$25,000 - $49,999",45-60,Female
628,3123626433,New England,Not at all,,,1,1,,,1,,,1,,,,1,,1,,,,1,New England,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
629,3123625936,Mid Atlantic,Not at all,,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,South Atlantic,Associate or bachelor degree,"$150,000+",30-44,Male
630,3123624694,upper midwest,A lot,,,1,,1,1,,,1,,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$100,000 - $149,999",> 60,Female
631,3123624436,Sub Tropical,Some,1,1,1,,1,1,1,,,1,,,,,,,,,,,South Atlantic,Graduate degree,"$25,000 - $49,999",45-60,Male
632,3123622676,Mix of city and woods.,Not much,,,,1,,,1,1,1,,1,,1,1,1,1,,,,1,East North Central,Some college,"$150,000+",18-29,Female
633,3123617322,New York/Northeast,Not at all,,,,1,,,,,,,,,1,,1,1,,,,,Middle Atlantic,Graduate degree,"$50,000 - $99,999",18-29,Female
634,3123616187,"SouthEast beautiful, mountainous",Not at all,,,,1,,,,1,,,,,,1,,1,,,,1,East South Central,Associate or bachelor degree,"$50,000 - $99,999",45-60,Female
635,3123615317,Good place to live .,Some,,1,1,,,,,,,,,1,1,1,,1,,,,1,East North Central,Associate or bachelor degree,"$150,000+",45-60,Female
636,3123613781,Northeast,Not at all,,,1,,,,1,1,1,,1,1,,,,,,,1,,Middle Atlantic,Some college,"$50,000 - $99,999",45-60,Female
637,3123611263,North East,Not at all,,,1,1,,,1,1,,,1,,1,,1,1,,,,,,,,,
638,3123608815,The South,Not at all,,,1,1,,,1,1,1,,1,,1,,,1,,,,,East South Central,Some college,"$0 - $24,999",18-29,Female
639,3123605510,Midwest,Some,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,East North Central,Some college,"$25,000 - $49,999",18-29,Male
640,3123603795,midwest,A lot,1,1,1,1,1,1,1,,,1,,1,,,1,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",30-44,Female
641,3123600376,mid-south,A lot,1,1,1,1,1,1,1,,1,,1,1,,,,,,,,,West South Central,Associate or bachelor degree,"$25,000 - $49,999",45-60,Female
642,3123598374,frigid,Not much,1,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",18-29,Female
643,3123596466,Southeast,Not at all,1,1,1,1,,1,1,1,1,,1,1,1,,,1,,,,,,,,,
644,3123593166,united States,Not at all,,,,1,,,1,,,,,,1,1,1,,,,,1,Middle Atlantic,Some college,"$150,000+",45-60,Female
645,3123581999,US - Minnesota,Not much,,,,,,1,,,,,,,,,,,,,,,West North Central,Associate or bachelor degree,"$150,000+",30-44,Female
646,3123577589,Mid Atlantic,Not at all,,,1,1,,,,,1,,1,,1,1,,1,,,1,1,South Atlantic,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
647,3123572650,Northern central,Some,1,,,,1,1,1,1,1,,1,1,,,,,,,,,West North Central,,,45-60,Male
648,3123571775,Mid-West,A lot,1,1,1,,1,1,,1,1,1,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
649,3123571307,Midwest,Some,1,1,,,,,1,,1,1,1,,,,1,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
650,3123570601,NORTH EASTERN,Not much,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",45-60,Female
651,3123565530,Pittsburgh,Not much,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,,,,1,Middle Atlantic,Graduate degree,"$150,000+",30-44,Male
652,3123559124,"New York City, the east, the east coast",Not at all,1,1,1,1,1,1,1,1,,1,,1,,,,1,,,,,Middle Atlantic,Graduate degree,"$100,000 - $149,999",> 60,Female
653,3123550678,eastern,Not at all,,,,,,,,,,1,,1,,1,,,,,,,South Atlantic,Graduate degree,"$25,000 - $49,999",30-44,Male
654,3123548514,northeast,Not at all,,,1,1,,,1,1,1,,1,,1,1,,1,,,1,1,Middle Atlantic,Associate or bachelor degree,"$100,000 - $149,999",> 60,Male
655,3123548510,South or mid-south,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,West South Central,Graduate degree,"$150,000+",30-44,Male
656,3123543876,cold,Some,,,1,1,1,1,1,1,1,,1,1,,,,1,,,,,West North Central,Associate or bachelor degree,"$100,000 - $149,999",> 60,Male
657,3123534031,The North East,Not at all,1,1,1,1,1,,1,1,,1,1,1,,,,,,,,,Middle Atlantic,Some college,"$100,000 - $149,999",45-60,Male
658,3123528382,mid atlantic,Not at all,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,South Atlantic,Graduate degree,"$150,000+",> 60,Female
659,3123523741,SOME WHAT SOUTHERN,Not much,,,,,,,,1,1,,,1,,,,,,1,1,1,East South Central,Some college,"$0 - $24,999",18-29,Male
660,3123520157,central atlantic,Not at all,,,1,1,,,1,1,,,,,,,,1,,,,,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",45-60,Male
661,3123516285,Northern New England,Not at all,,1,,1,,,,1,1,,1,,,1,,1,,,1,1,New England,Some college,"$25,000 - $49,999",30-44,Female
662,3123515942,north eastern,Not at all,,,1,1,,,,1,1,,1,,,,,,,,1,,East North Central,High school degree,"$25,000 - $49,999",> 60,Male
663,3123515907,rural,Some,1,1,,,1,,,,,1,,1,,,1,,1,1,,,East North Central,Graduate degree,"$50,000 - $99,999",> 60,Male
664,3123515418,midwest,A lot,1,1,1,,1,1,1,1,,1,,1,1,,1,1,,,,,,,,,
665,3123505437,Midwest,A lot,1,1,,,1,,1,,,1,,1,,,1,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",30-44,Female
666,3123496402,South,Not at all,1,,1,,1,1,1,1,1,,1,1,,,,,,,,,South Atlantic,Associate or bachelor degree,"$100,000 - $149,999",30-44,Female
667,3123488983,Ohio,Some,1,1,1,1,,,,1,,1,,,,,,,,,,,East North Central,,,30-44,Male
668,3123471168,Sourheast,Not at all,,,1,1,,,1,1,,,,,,,,,,,,,South Atlantic,High school degree,"$100,000 - $149,999",> 60,Female
669,3123466429,"I live on an island in the Pacific Ocean.  Pacific.  Way, way west.   Tropical.",Some,1,1,,,,,,,,1,,,,,,,,,,,Pacific,Associate or bachelor degree,"$25,000 - $49,999",> 60,Female
670,3123462861,"cold, expensive and limiting.",Some,1,1,1,,1,1,1,,,1,,1,,,,,,,,,Middle Atlantic,Some college,"$0 - $24,999",18-29,Female
671,3123406772,Northeast,Not much,1,1,1,1,,,1,1,,,1,,,,1,1,,,,,Middle Atlantic,Associate or bachelor degree,"$150,000+",30-44,Female
672,3123406008,north central,Not much,,,,,,,,1,,,1,,,1,,,,,,1,West North Central,Some college,"$50,000 - $99,999",30-44,Male
673,3123403633,Midwest,A lot,,,1,1,,1,1,1,1,,1,,,,,1,,,,,West North Central,Some college,"$100,000 - $149,999",45-60,Female
674,3123400932,Hawaii,A lot,,,,1,,,,,,,,,,1,,,,,,1,Pacific,Some college,"$50,000 - $99,999",18-29,Female
675,3123382748,"Northern climate, Alaska",Not at all,,,1,1,,1,,1,1,,1,,,,,,,,1,1,Pacific,Associate or bachelor degree,"$100,000 - $149,999",30-44,Female
676,3123377972,east coast,Not at all,,,,,,,,1,1,,1,,,,,,,,1,1,Middle Atlantic,Associate or bachelor degree,"$25,000 - $49,999",30-44,Male
677,3123371447,I live out in the west.,Not at all,,,1,1,,1,1,1,1,,1,,1,1,,1,,,1,1,Pacific,Graduate degree,"$25,000 - $49,999",> 60,Male
678,3123371240,THE NORTHWEST,Not at all,1,1,1,1,,,1,1,,,,,,,,1,,,,,Pacific,Graduate degree,"$150,000+",45-60,Female
679,3123367257,Great Lakes Region,Some,1,1,1,,1,,,,,,,1,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",45-60,Male
680,3123357918,Bad,Not at all,,,,,,,,,,1,,,,,,,,,,,Pacific,High school degree,"$0 - $24,999",45-60,Male
681,3123357263,Mid west,Not much,1,1,,,1,,,,,1,,1,,,1,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
682,3123350246,Mid-atlantic,Not at all,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,1,1,South Atlantic,Less than high school degree,"$0 - $24,999",18-29,Male
683,3123349374,Mid East,Not at all,,,,1,,,,1,,,,,,1,,1,,,,1,East South Central,Associate or bachelor degree,"$150,000+",45-60,Female
684,3123348002,Midwest,A lot,1,1,1,1,1,,,1,,1,,,,,,1,,,1,,East North Central,Some college,"$50,000 - $99,999",18-29,Male
685,3123343539,Midwest,A lot,1,,,,,,,,,,,,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
686,3123343412,Western,Some,1,1,1,,1,1,,,,1,,1,,,,,,,,,Mountain,Associate or bachelor degree,"$100,000 - $149,999",> 60,Female
687,3123342656,The greatest aka NYC!,Not at all,1,1,1,,1,1,1,1,1,,,,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$150,000+",30-44,Male
688,3123341143,"Western, Midwest, small city.",Some,1,1,1,1,,1,1,1,1,1,1,1,,1,,1,,,1,1,Middle Atlantic,Some college,"$0 - $24,999",18-29,Female
689,3123337936,island,Not at all,,1,1,1,,,1,1,1,1,1,,,1,,,,,1,1,,,,,
690,3123336216,the West Coast,Not at all,1,1,1,,1,1,1,1,1,1,1,1,,1,,,,,1,,Pacific,Associate or bachelor degree,"$150,000+",45-60,Female
691,3123332822,Colorado!,Some,,,1,1,,,1,1,,,,,,1,,1,,,,1,Mountain,Some college,"$150,000+",18-29,Male
692,3123331916,an island,Not at all,1,1,1,1,1,1,,1,,1,,1,,1,,,,,,,Pacific,Some college,"$25,000 - $49,999",30-44,Male
693,3123329497,Southern California,Not at all,,,,1,,,,1,,1,,1,,,,1,,,,,Pacific,Some college,"$150,000+",45-60,Female
694,3123325733,Eastern,Not much,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,1,Middle Atlantic,Less than high school degree,"$150,000+",18-29,Female
695,3123321327,The Rural Mid-West,Not much,1,,1,,1,1,1,,,,,1,,,,,,,,,West North Central,High school degree,"$0 - $24,999",18-29,Male
696,3123320103,Midwest,A lot,1,1,1,1,,1,1,1,1,,,1,,,,1,,,,,West North Central,High school degree,"$50,000 - $99,999",18-29,Female
697,3123317220,The West Coast.,Some,1,,1,1,1,1,,1,1,,1,1,,1,,,,,1,1,Mountain,High school degree,"$150,000+",18-29,Male
698,3123316006,Plains,Not much,1,1,1,,,1,1,,,,,1,,,,,,,,,West North Central,Graduate degree,"$150,000+",45-60,Male
699,3123313139,Midwest,A lot,1,1,,,1,1,1,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",30-44,Male
700,3123312482,"middle america; large town, small city",Some,1,1,1,1,1,1,,,,1,,,,,1,,,,,,East North Central,High school degree,"$100,000 - $149,999",18-29,Female
701,3123311006,Midwest,A lot,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$25,000 - $49,999",30-44,Female
702,3123310686,South,Not at all,,,1,1,,1,1,1,1,,1,,,,,,,,,,West South Central,Associate or bachelor degree,"$150,000+",18-29,Female
703,3123309739,midwest,A lot,,,,1,,,1,,,,,,,,,1,,,,,,,,,
704,3123309493,midwest,A lot,1,1,1,,1,1,,,,1,,,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
705,3123305377,east north central,Some,1,1,1,,1,1,,1,1,1,1,1,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",30-44,Male
706,3123304795,South or Southeastern,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,West South Central,Associate or bachelor degree,"$150,000+",18-29,Female
707,3123304313,Midwest,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
708,3123303114,Midwest farm country,Some,1,1,1,,1,,,,,1,,1,,,1,,,,,,East North Central,Associate or bachelor degree,"$0 - $24,999",30-44,Female
709,3123302883,southern peninsula,Not much,,1,1,1,,,1,1,1,1,1,1,1,,,1,,,,1,South Atlantic,Less than high school degree,"$25,000 - $49,999",30-44,Female
710,3123301875,the west,Not at all,1,1,1,1,,,1,,,1,,,,1,,,,,,1,Pacific,Some college,"$25,000 - $49,999",45-60,Male
711,3123300505,Midwest,A lot,1,1,1,,,,1,,,,,1,,,1,,,,,,East North Central,High school degree,"$25,000 - $49,999",45-60,Female
712,3123294477,Tri-state area.,Not at all,,,1,1,,,1,1,,,,,1,1,,1,,,,1,Middle Atlantic,Graduate degree,"$150,000+",18-29,Female
713,3123294441,West coast,Not much,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,Pacific,Associate or bachelor degree,"$150,000+",18-29,Male
714,3123292774,SOUTHEAST FLORIDA,Some,1,1,,,1,,,,,1,,,,,,,,,,,South Atlantic,Some college,"$150,000+",> 60,Female
715,3123292104,Southwest,Not at all,,,1,1,,,,1,1,,1,,,1,,,,,1,1,Pacific,Some college,"$100,000 - $149,999",18-29,Male
716,3123291568,Pacific Northwest,Not at all,1,1,1,1,,,1,1,,1,,,,,,1,,,,,Pacific,Some college,"$0 - $24,999",30-44,Female
717,3123290504,Southern California,Some,,1,1,1,1,,,,1,1,1,,,,,,,,,,Pacific,Associate or bachelor degree,"$150,000+",30-44,Female
718,3123290330,Central illinois,Not much,,,,1,,,,,,,,,,1,,1,,,1,1,East North Central,Some college,"$25,000 - $49,999",45-60,Female
719,3123290320,colorado,Some,1,1,1,1,1,,1,1,1,,1,,,,,1,,,,,Mountain,Some college,"$25,000 - $49,999",45-60,Male
720,3123290052,west coast,Not at all,1,1,1,1,1,1,,,,,,1,,,,,,,,,Pacific,Graduate degree,"$150,000+",45-60,Male
721,3123288038,Beautiful dessert area.,Not much,1,1,1,1,,,,1,1,,,,1,,,1,,,,,Mountain,Some college,"$150,000+",> 60,Female
722,3123286557,Southwest,Not at all,,,,,,,,,,,,,1,1,,1,,,,1,West South Central,Some college,"$50,000 - $99,999",30-44,Male
723,3123286490,very sunny,Not much,,1,1,,1,,,,,1,,1,,,1,,,,1,,South Atlantic,Some college,"$150,000+",45-60,Male
724,3123286296,Mid-Atlantic.,Not at all,1,1,1,1,1,,1,1,1,,1,1,,,,,,,,,South Atlantic,Some college,"$150,000+",30-44,Male
725,3123286180,Southwest,Not at all,1,1,,,,1,,,,,1,,,,,1,,,,,Mountain,Some college,"$25,000 - $49,999",> 60,Female
726,3123283922,midwest,A lot,1,,,,,,,,,,,,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",30-44,Female
727,3123282153,midwest,A lot,1,,1,1,,,1,1,1,1,1,,,,,1,,,1,,West North Central,Some college,"$50,000 - $99,999",45-60,Female
728,3123281575,Pacific northwest,A lot,1,1,1,1,,,1,1,1,,1,,,,,,,,,,Pacific,Associate or bachelor degree,"$150,000+",30-44,Male
729,3123281433,Midwest,Not at all,1,1,1,,1,1,,1,,1,,1,,,,,,,,,East North Central,Graduate degree,"$0 - $24,999",30-44,Female
730,3123280304,Midwest,A lot,1,,1,1,,,1,1,,,,,,,,1,,,,,West North Central,Graduate degree,"$100,000 - $149,999",30-44,Female
731,3123279985,Midwest,A lot,1,1,1,1,1,1,1,,,1,,1,,,,,,,,,West North Central,Associate or bachelor degree,"$100,000 - $149,999",18-29,Female
732,3123279219,the gulf coast,Not at all,,,,1,,,,1,,,,,,1,,1,,,,1,South Atlantic,High school degree,"$25,000 - $49,999",> 60,Female
733,3123277143,Cold,A lot,1,1,1,,,1,1,,,1,,1,,,,,,,,,East North Central,Some college,"$150,000+",18-29,Female
734,3123276801,South Florida where the sun always shines,Some,1,1,1,,,,,1,,,,,1,,,,,,,,South Atlantic,Associate or bachelor degree,"$25,000 - $49,999",45-60,Female
735,3123276792,Great lakes,A lot,1,1,,,1,,,,,1,,1,,,,,1,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",45-60,Female
736,3123276607,midwest,Some,1,1,1,,1,1,,,,1,,1,,,,,1,1,,,East North Central,Associate or bachelor degree,"$150,000+",18-29,Male
737,3123274327,Pacific Southwest,Not much,1,,1,1,,1,1,1,1,,1,1,1,1,1,1,,1,1,1,Pacific,Associate or bachelor degree,"$50,000 - $99,999",30-44,Male
738,3123273926,Southeast Idaho,Some,1,,1,1,,1,1,1,1,,1,1,1,1,,1,,,1,1,Mountain,Graduate degree,"$0 - $24,999",30-44,Male
739,3123273405,Central California,Not much,1,1,,1,1,1,1,1,1,1,1,1,,,,1,1,,1,,Pacific,Some college,"$50,000 - $99,999",30-44,Male
740,3123273234,mideast,Some,,,1,,,1,1,,1,,1,1,1,,1,,,,1,1,South Atlantic,Graduate degree,"$25,000 - $49,999",30-44,Male
741,3123272749,Northwest,Not at all,,1,1,,,1,1,,1,,1,,,,,,,,,,Pacific,Associate or bachelor degree,"$100,000 - $149,999",18-29,Female
742,3123272161,Northern California,Not at all,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,,,Pacific,Some college,"$150,000+",18-29,Female
743,3123272082,Cold,A lot,1,1,1,,1,1,,1,1,,1,1,,,,1,,,1,1,East North Central,Some college,"$0 - $24,999",30-44,Male
744,3123272007,Eastern Pa,Not at all,,,1,1,,,,1,,,,,,1,,,,,1,1,Middle Atlantic,High school degree,"$25,000 - $49,999",30-44,Female
745,3123270451,Central midwest,Some,,,1,1,,1,,,1,,1,1,,,,,,,,,West North Central,High school degree,"$25,000 - $49,999",18-29,Female
746,3123270245,Northeast,Not much,1,1,1,1,,,,,,1,,,,,,,,,,,Middle Atlantic,Some college,"$50,000 - $99,999",> 60,Female
747,3123268855,Midwest,Some,1,1,1,,1,,,,,1,,1,,,,,1,,,,East North Central,Associate or bachelor degree,"$150,000+",18-29,Female
748,3123268364,South,Not at all,1,,,1,,1,1,1,1,,1,1,1,1,,1,,,1,1,,,,,
749,3123268355,Midwest,A lot,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$0 - $24,999",18-29,Female
750,3123267828,Northern California,Not at all,1,,1,1,1,1,,1,,1,,,,,,,,,,,Pacific,Graduate degree,"$50,000 - $99,999",45-60,Male
751,3123265416,Northeastern United States,Not at all,,,,1,,,,1,1,,1,,,1,,1,,,1,,,,,,
752,3123265252,Midwest,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,East North Central,Some college,"$0 - $24,999",18-29,Male
753,3123262506,The South,Not much,1,,,,1,1,1,,,,,1,,,,,,,,,West South Central,Some college,"$50,000 - $99,999",18-29,Female
754,3123259973,West Coast,Not at all,1,,,1,1,,1,,,,,,,1,,1,,,,,Pacific,Graduate degree,"$150,000+",30-44,Male
755,3123259239,Midwest,Some,,,1,1,,1,,1,1,,1,,,1,,1,,,1,1,West North Central,Some college,"$100,000 - $149,999",18-29,Female
756,3123257858,home,A lot,,,1,,,,,1,,,,,,,,,,,,,West North Central,Some college,"$25,000 - $49,999",> 60,Female
757,3123256960,"The dirty ""mitten"" akaMichigan",A lot,1,1,,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",30-44,Female
758,3123254708,Midwest,A lot,1,,1,1,1,1,1,1,1,,1,1,,,,,,,,,West North Central,Some college,"$150,000+",45-60,Male
759,3123254113,Northern Rockies Region,Not at all,1,1,1,,,,,,,1,,,,,1,,,,,,Mountain,Associate or bachelor degree,"$50,000 - $99,999",45-60,Female
760,3123253535,Big Sky Country,A lot,,,1,1,,1,1,1,1,,1,,,1,,,,,1,1,Mountain,Graduate degree,"$50,000 - $99,999",30-44,Male
761,3123253507,Midwest,A lot,1,,1,,1,1,,1,1,,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$0 - $24,999",18-29,Female
762,3123253371,NW,Not at all,1,1,1,,,,1,1,,,,,,,,,,,,,Pacific,Associate or bachelor degree,"$150,000+",45-60,Male
763,3123253011,The Midwest,A lot,1,1,1,,1,1,1,,,1,,1,,,,,,,,,East North Central,Some college,"$0 - $24,999",30-44,Female
764,3123252301,Midwest,Some,1,,1,,1,1,,1,1,,1,1,,,,,,,,,West North Central,High school degree,"$25,000 - $49,999",18-29,Female
765,3123252291,Northwest,Not at all,1,1,1,1,,,,1,,,,1,,,,1,,,,,Mountain,Some college,"$100,000 - $149,999",30-44,Male
766,3123252222,America's Heartland,Not much,,,,,,,1,,,,,,1,,,1,,,,,East South Central,Some college,"$0 - $24,999",18-29,Female
767,3123251678,CA,Not at all,,,,,,,,,,,,,,,,,,,1,,Pacific,High school degree,"$0 - $24,999",30-44,Male
768,3123250685,Midwest,Some,1,,1,1,1,1,,,1,1,,1,,,,,,,,,West North Central,Some college,"$100,000 - $149,999",30-44,Female
769,3123250279,Midwest,A lot,,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,,West North Central,Some college,"$0 - $24,999",45-60,Female
770,3123249711,North west,Not at all,1,1,1,1,1,1,1,1,,1,,1,,,,1,,,1,1,Pacific,High school degree,"$50,000 - $99,999",30-44,Female
771,3123249595,midwest,A lot,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,
772,3123249482,Northeast Region,Not much,1,1,,1,1,1,1,1,,1,,1,1,1,1,1,,,,,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",45-60,Male
773,3123248118,Midwest - the corn belt,A lot,1,1,1,1,,1,1,1,1,1,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
774,3123246902,Midwest,A lot,1,1,,,,,1,,,1,,,,,1,,,,,,East North Central,High school degree,"$100,000 - $149,999",18-29,Female
775,3123244986,northwest,Not much,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Pacific,Graduate degree,"$150,000+",> 60,Female
776,3123243457,Mid-West,A lot,1,1,1,1,1,,1,1,,1,,,,,1,1,1,,,,East North Central,Some college,"$100,000 - $149,999",45-60,Male
777,3123240230,Northeast,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
778,3123239400,The best evn climate. Not to hot or not to cold.,Not at all,,1,1,,,,,1,,1,,,,,,,,,,,Pacific,Some college,"$150,000+",45-60,Male
779,3123239009,Southwest,Not at all,,,,,,,,,,,1,,,1,,1,,,1,1,Pacific,Graduate degree,"$50,000 - $99,999",> 60,Female
780,3123235712,The south,Not at all,,,,1,,,,1,,,,,,,,,,,1,1,West South Central,Associate or bachelor degree,"$0 - $24,999",18-29,Female
781,3123234923,great country side of white plain eastern usa,Not much,,,,1,,,,,,,,,,,,,,,,,Middle Atlantic,Some college,"$50,000 - $99,999",45-60,Male
782,3123234574,Midwest,Some,,,1,,,1,,1,1,,1,1,,,,,,,1,1,West North Central,Some college,"$150,000+",18-29,Female
783,3123234312,Upstate NY,Not at all,1,1,1,,,,,,,,,,,,1,,,,,,Middle Atlantic,Some college,"$100,000 - $149,999",18-29,Male
784,3123233201,"Mid-Atlantic half the year, Texas the other half",Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,West South Central,Some college,"$0 - $24,999",18-29,Male
785,3123231946,The west.,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,Mountain,Some college,"$50,000 - $99,999",45-60,Female
786,3123231125,MidWest,A lot,1,1,,,1,,,,,1,,1,,,1,,1,1,,,East North Central,Some college,"$50,000 - $99,999",45-60,Male
787,3123230773,The best,Not at all,,1,,,,,,,,,,1,,,,,,,,,Middle Atlantic,High school degree,"$50,000 - $99,999",> 60,Female
788,3123230343,Texas,Not at all,1,1,,,1,,,,,1,,1,,,,,,,,,West South Central,Graduate degree,"$150,000+",18-29,Male
